Nitrogen (mg),Phosphorus (mg),Potassium (mg),Temperature (C),Humidity (%),PH (3-11),label,Rainfall (mm)
11,52,20,25.97948991,64.95585424,4.193189124,groundnuts,72.19245835
40,52,17,24.86803974,48.27531965,8.621514073,groundnuts,63.9187654
69,52,40,25.98184074,84.31526866,7.253568041,rice,231.0863347
109,52,17,27.51928523,70.58300222,5.716399493,maize,74.51490791
87,52,23,24.70603153,66.25982607,5.756310103,maize,70.43473609
83,52,18,23.14584149,63.29154698,6.623534959,maize,69.21803098
85,52,19,20.6463285,73.1165528,5.949257165,maize,83.21030571
71,52,21,23.22094148,63.49844045,6.90970033,maize,95.71388473
96,52,26,19.95974439,64.44773655,6.856431908,maize,93.62039175
37,52,16,26.92254129,58.01707566,9.531712121,mothbeans,40.89732789
41,52,19,28.30907322,59.22237591,6.173318973,mothbeans,64.16167699
15,52,25,30.64082088,88.8450263,6.994458429,mungbean,48.48319335
23,52,22,31.29320904,89.0408831,7.200979633,mungbean,53.43228915
44,52,16,29.0057536,91.82383025,7.191211113,mungbean,55.03723979
10,52,25,31.40016258,89.8849619,6.419822071,mungbean,59.03629954
18,52,21,31.74113906,88.49596951,6.568895598,mungbean,56.09542002
18,52,23,29.71471625,91.45478526,6.595014008,mungbean,49.50812624
40,52,18,30.90244471,91.28917158,6.792581607,mungbean,53.79732545
34,52,22,30.42876379,87.66440936,6.455714858,mungbean,52.55469976
40,52,46,43.64403546,97.55498963,6.760028779,papaya,132.7923586
43,52,49,43.9152006,95.9412097,7.009435349,papaya,181.527598
124,52,17,27.33164898,88.29691286,7.391213011,cotton,88.94245493
131,52,17,26.3800556,79.41682434,6.49681343,cotton,61.82980133
109,52,18,25.44514816,87.1907278,8.062714153,cotton,66.26555904
129,52,17,24.03278291,79.18038707,7.68068097,cotton,71.85436078
99,52,46,25.74929028,74.87909994,6.704450033,jute,153.6390212
91,52,37,27.59906594,85.85749206,6.542639086,jute,193.2418382
86,52,37,27.6777436,88.30484548,7.580887529,jute,154.8390847
96,52,39,25.48290205,84.9872473,7.376721705,jute,190.312216
37,52,16,26.92254129,58.01707566,9.531712121,groundnuts,40.89732789
41,52,19,28.30907322,59.22237591,6.173318973,groundnuts,64.16167699
94,53,40,20.27774362,82.89408619,5.718627178,rice,241.9741949
91,53,40,26.52723513,81.41753846,5.386167788,rice,264.6148697
66,53,41,25.0756354,80.52389148,7.778915154,rice,257.0038865
98,53,38,20.26707606,81.63895217,5.01450727,rice,270.4417274
61,53,43,26.40323239,81.05635517,6.349606327,rice,223.3671883
81,53,42,23.67575393,81.03569343,5.17782304,rice,233.7034975
93,53,38,26.92995077,81.91411159,7.069172227,rice,290.6793783
66,53,19,23.09348056,60.1159381,6.033550195,maize,65.49730729
75,53,18,20.68899915,59.4375337,6.864793607,maize,103.651438
11,53,24,28.52396666,55.77264351,7.39389918,mothbeans,61.32935611
19,53,22,27.8640132,80.4513142,6.852884643,mungbean,42.83053902
24,53,17,28.95451232,89.07866095,6.421271178,mungbean,57.65901369
31,53,16,28.7420098,85.81675947,6.452006451,mungbean,48.54598575
42,53,48,23.11407669,94.31994776,6.758479569,papaya,231.5153161
111,53,19,23.96436009,78.02763149,6.419536555,cotton,84.63148859
127,53,24,22.21506982,76.17851932,6.127939628,cotton,70.40557612
121,53,19,23.51308653,76.72621429,7.976889498,cotton,80.11272117
102,53,21,23.03814028,76.11021529,6.913678684,cotton,91.49697481
89,53,44,24.88692811,71.91711523,7.319735475,jute,150.2498675
85,53,38,24.90075709,73.84186449,6.588017308,jute,153.8990984
64,53,38,26.24347471,78.51063754,6.855362875,jute,183.4065252
11,53,24,28.52396666,55.77264351,7.39389918,groundnuts,61.32935611
91,53,39,26.23199231,87.71197712,6.885906817,rice,230.4462359
90,53,45,27.53690935,88.07679546,6.333892929,rice,233.1321372
76,53,39,27.45142203,87.64372135,7.333881161,rice,217.3788583
101,53,38,22.62351821,84.35178072,5.762664215,rice,198.6730942
77,53,37,28.13528043,88.79765292,7.234654484,rice,257.4914906
73,53,17,24.1965515,66.87524092,5.922411854,maize,87.75953857
68,53,22,26.95339291,63.21017714,6.096616898,maize,72.12375573
89,53,21,27.41026884,66.64473428,6.773710753,maize,108.8303762
96,53,18,25.0286716,64.83148523,6.04779724,maize,107.3198135
98,53,23,27.50110463,64.40122969,7.169169024,maize,83.20711308
62,53,20,20.06064582,65.62372381,6.610355108,maize,70.23401597
31,53,17,29.72493721,57.38281516,8.39761359,mothbeans,32.05025323
36,53,25,33.39676489,43.63731077,5.176783769,mothbeans,68.80141783
17,53,16,32.07436625,59.88343574,8.605606864,mothbeans,44.86052932
10,53,21,30.31742622,84.81139773,7.245240704,mungbean,38.7976407
28,53,18,30.54573245,93.40489767,6.460765867,mungbean,49.4897245
24,53,21,30.56080291,87.81992305,6.89051991,mungbean,41.013132
72,53,47,42.51269487,95.67831626,7.126922679,papaya,122.7628653
38,53,47,45.52576094,99.6920619,6.862762114,papaya,214.4103848
51,53,51,27.41817882,97.84152313,6.96539775,papaya,97.26336657
114,53,16,27.24464807,85.64473986,6.360757075,cotton,76.88582484
78,53,46,25.99561399,81.51124814,6.361917396,jute,184.9800516
67,53,40,25.41347982,74.70521714,7.338308741,jute,160.0889553
73,53,36,28.50429135,74.50491296,7.530409387,jute,199.3355744
31,53,17,29.72493721,57.38281516,8.39761359,groundnuts,32.05025323
36,53,25,33.39676489,43.63731077,5.176783769,groundnuts,68.80141783
17,53,16,32.07436625,59.88343574,8.605606864,groundnuts,44.86052932
67,53,39,24.28209415,80.30025587,7.042299069,rice,231.0863347
107,53,16,25.71895816,67.22190688,5.54990242,maize,74.51490791
85,53,22,23.08974909,63.10459626,5.588650585,maize,70.43473609
81,53,17,21.63162756,60.27766379,6.430616465,maize,69.21803098
83,53,18,19.29563411,69.63481219,5.77597783,maize,83.21030571
69,53,20,21.70181447,60.47470519,6.708446922,maize,95.71388473
94,53,25,18.65396672,61.37879671,6.656730008,maize,93.62039175
35,53,15,25.16125354,55.25435777,9.254089438,mothbeans,40.89732789
39,53,18,26.45707778,56.40226277,5.993513566,mothbeans,64.16167699
13,53,24,28.6362812,84.61431076,6.790736339,mungbean,48.48319335
21,53,21,29.24598976,84.80084105,6.991242362,mungbean,53.43228915
42,53,15,27.10818093,87.4512669,6.981758362,mungbean,55.03723979
8,53,24,29.34594634,85.60472562,6.232836962,mungbean,59.03629954
16,53,20,29.66461594,84.28187572,6.377568542,mungbean,56.09542002
16,53,22,27.77076285,87.09979549,6.402926221,mungbean,49.50812624
38,53,17,28.88078945,86.94206817,6.594739424,mungbean,53.79732545
32,53,21,28.438097,83.48991368,6.267684328,mungbean,52.55469976
38,53,45,40.78881819,92.90951393,6.563134737,papaya,132.7923586
41,53,48,41.04224355,91.37258067,6.805277038,papaya,181.527598
122,53,16,25.54359718,84.09229796,7.175934962,cotton,88.94245493
129,53,16,24.65425757,75.6350708,6.307585854,cotton,61.82980133
107,53,17,23.7805123,83.03878838,7.827877818,cotton,66.26555904
127,53,16,22.46054478,75.40989245,7.456971816,cotton,71.85436078
97,53,45,24.06475727,71.31342851,6.509174789,jute,153.6390212
89,53,36,25.79351957,81.76904006,6.352076783,jute,193.2418382
84,53,36,25.86705009,84.09985284,7.36008498,jute,154.8390847
94,53,38,23.81579631,80.94023552,7.161865733,jute,190.312216
35,53,15,25.16125354,55.25435777,9.254089438,groundnuts,40.89732789
39,53,18,26.45707778,56.40226277,5.993513566,groundnuts,64.16167699
69,53,45,22.23006477,88.72263117,6.432186736,rice,240.0810647
85,53,43,26.70589353,88.70361541,5.362564348,rice,196.9560008
99,53,22,26.57897903,71.77638017,6.666698986,maize,74.05474936
84,53,16,23.04324316,75.08451282,6.095811715,maize,102.4852929
90,53,21,19.30478499,63.64569019,5.679108861,maize,104.2321615
12,53,19,29.86471874,67.94477136,3.803649509,mothbeans,32.67891866
49,53,18,33.19370983,48.18701429,6.887893487,mothbeans,53.56783314
31,53,23,30.21139335,64.64015429,3.822390966,mothbeans,72.66666443
18,53,17,33.04676513,43.43389927,7.891383468,mothbeans,55.053805
9,53,19,31.76146974,92.33277999,7.199798316,mungbean,41.82490236
46,53,26,32.0085624,90.14653666,6.60792338,mungbean,41.39081525
49,53,48,45.93904404,95.73445854,6.696566828,papaya,246.3613268
111,53,22,26.42167626,89.08643577,6.440943965,cotton,89.799462
140,53,23,27.28337613,83.9739158,7.526126382,cotton,67.05961949
121,53,26,27.48786699,81.801521,6.664239542,cotton,66.19426787
115,53,25,24.65160016,80.29391761,7.19289744,cotton,90.64770699
83,53,39,24.94609173,75.02345057,7.712654836,jute,164.4970373
71,53,38,25.91266727,86.99548247,7.703625568,jute,166.1365886
12,53,19,29.86471874,67.94477136,3.803649509,groundnuts,32.67891866
49,53,18,33.19370983,48.18701429,6.887893487,groundnuts,53.56783314
31,53,23,30.21139335,64.64015429,3.822390966,groundnuts,72.66666443
18,53,17,33.04676513,43.43389927,7.891383468,groundnuts,55.053805
89,54,38,24.51588066,83.5352163,6.685346424,rice,230.4462359
88,54,44,25.7354293,83.88266234,6.149410611,rice,233.1321372
74,54,38,25.65553461,83.47021081,7.120272972,rice,217.3788583
99,54,37,21.14347496,80.33502926,5.594819626,rice,198.6730942
75,54,36,26.29465461,84.56919326,7.023936392,rice,257.4914906
71,54,16,22.61359953,63.69070564,5.749914421,maize,87.75953857
66,54,21,25.19008683,60.2001687,5.919045532,maize,72.12375573
87,54,20,25.61707368,63.4711755,6.576418207,maize,108.8303762
94,54,17,23.39128187,61.74427165,5.871647806,maize,107.3198135
96,54,22,25.70196694,61.33450447,6.960358276,maize,83.20711308
60,54,19,18.74826712,62.49878458,6.417820493,maize,70.23401597
29,54,16,27.78031515,54.65030015,8.153022903,mothbeans,32.05025323
34,54,24,31.2119298,41.55934359,5.026003659,mothbeans,68.80141783
15,54,15,29.97604322,57.03184356,8.35495812,mothbeans,44.86052932
8,54,20,28.3340432,80.77275974,7.034214276,mungbean,38.7976407
26,54,17,28.5474135,88.9570454,6.27258822,mungbean,49.4897245
22,54,20,28.56149805,83.63802195,6.689825155,mungbean,41.013132
70,54,46,39.73149053,91.12220596,6.919342407,papaya,122.7628653
36,54,46,42.54744013,94.94482086,6.662875839,papaya,214.4103848
49,54,50,25.62446619,93.18240298,6.762522087,papaya,97.26336657
112,54,15,25.46228792,81.56641891,6.175492306,cotton,76.88582484
76,54,45,24.29496635,77.62976013,6.176618831,jute,184.9800516
65,54,39,23.75091572,71.14782585,7.124571593,jute,160.0889553
71,54,35,26.63952463,70.95705996,7.311077075,jute,199.3355744
29,54,16,27.78031515,54.65030015,8.153022903,groundnuts,32.05025323
34,54,24,31.2119298,41.55934359,5.026003659,groundnuts,68.80141783
15,54,15,29.97604322,57.03184356,8.35495812,groundnuts,44.86052932
62,54,45,24.61477129,86.43680105,8.075413358,rice,263.9642476
71,54,39,24.29845664,86.77138464,5.87182985,rice,271.3248604
97,54,43,28.67101301,86.25549167,6.129180373,rice,193.3473987
90,54,46,26.35992998,84.43431169,7.962278859,rice,253.7202781
101,54,36,23.24449949,84.25093898,6.69674875,rice,277.9626192
62,54,46,22.90726373,87.49578506,6.11381778,rice,287.5766935
76,54,20,19.31386099,66.03835342,6.477534112,maize,84.23613484
88,54,22,23.04947168,62.6222537,7.008049465,maize,109.7515385
93,54,16,19.35951243,76.24075381,6.567950624,maize,78.96159541
51,54,79,19.96170714,16.98661301,8.099007081,chickpea,81.70769297
61,54,80,21.79290829,17.74053027,9.029112514,chickpea,82.2545577
26,54,79,18.51408037,15.91176238,6.848671602,chickpea,75.57790384
39,54,83,20.81783277,18.92347697,8.676589914,chickpea,78.44910564
33,54,23,24.51744762,22.4065077,6.049367051,kidneybeans,109.225556
12,54,24,22.671729,20.61610529,5.900080073,kidneybeans,137.1948633
2,54,23,24.59573613,21.60837638,6.094282668,kidneybeans,143.8584938
40,54,20,35.50457121,40.14343979,6.040562053,pigeonpeas,198.8298806
18,54,20,20.91116126,49.55147693,6.605950094,pigeonpeas,192.4372194
7,54,19,35.854377,47.99524949,7.541760911,pigeonpeas,126.6738117
20,54,24,23.53891138,59.12557093,7.19529126,pigeonpeas,136.8274312
25,54,17,22.48222361,73.17598367,5.264833486,pigeonpeas,185.2039114
16,54,16,29.24931575,58.0414373,8.291813527,mothbeans,73.44775287
2,54,26,30.14713698,45.8505914,4.659896709,mothbeans,45.78172762
24,54,25,30.5677662,60.17167815,8.920602926,mothbeans,64.53027638
37,54,23,33.05104889,55.25831641,8.893977631,mothbeans,55.51932414
42,54,19,32.50935924,42.62223746,7.329473873,mothbeans,47.95406479
21,54,21,29.35362463,92.19533119,7.400860514,mungbean,54.73367631
38,54,21,28.90573325,88.55975842,6.835047759,mungbean,55.296354
52,54,17,30.83162966,68.60215018,7.808886175,blackgram,62.26242533
61,54,20,33.96586051,65.63558071,7.552346392,blackgram,68.97097538
24,54,21,36.3298077,73.45905029,7.646236262,blackgram,61.16350463
46,54,26,31.70635256,69.20927952,7.64425657,blackgram,71.16331975
24,54,17,25.45927537,71.43369642,6.711807088,lentil,49.73922097
51,54,54,41.13280272,98.31925991,6.740350669,papaya,77.71566883
51,54,52,26.61316907,98.60088154,6.876876141,papaya,135.1694525
34,54,53,40.22022697,96.59727383,7.176792388,papaya,159.6577388
34,54,52,31.67969125,97.81424941,6.77119974,papaya,62.68710535
55,54,56,35.65577846,95.81534784,6.910958868,papaya,234.496633
60,54,48,27.87752097,98.37567256,6.944764728,papaya,240.6863901
69,54,45,28.12389819,78.90372208,7.469402715,jute,182.2685447
62,54,41,26.7446454,93.40477422,7.238612947,jute,151.4935635
86,54,39,28.75607762,83.7766141,7.165383225,jute,173.1017097
62,54,37,27.95693055,84.51631227,7.346360978,jute,150.6326874
79,54,44,27.28437626,79.79986967,6.863466235,jute,193.7141828
16,54,16,29.24931575,58.0414373,8.291813527,groundnuts,73.44775287
2,54,26,30.14713698,45.8505914,4.659896709,groundnuts,45.78172762
24,54,25,30.5677662,60.17167815,8.920602926,groundnuts,64.53027638
37,54,23,33.05104889,55.25831641,8.893977631,groundnuts,55.51932414
42,54,19,32.50935924,42.62223746,7.329473873,groundnuts,47.95406479
67,54,44,20.77576147,84.49774397,6.244841491,rice,240.0810647
83,54,42,24.958779,84.47963372,5.206373153,rice,196.9560008
97,54,21,24.84016732,68.3584573,6.472523287,maize,74.05474936
82,54,15,21.53574127,71.50905983,5.918263801,maize,102.4852929
88,54,20,18.04185513,60.61494304,5.513697923,maize,104.2321615
10,54,18,27.91095209,64.70930606,3.692863601,mothbeans,32.67891866
47,54,17,31.02215872,45.89239456,6.68727523,mothbeans,53.56783314
29,54,22,28.23494706,61.5620517,3.71105919,mothbeans,72.66666443
16,54,16,30.88482722,41.36561835,7.661537348,mothbeans,55.053805
7,54,18,29.68361658,87.93598094,6.990095452,mungbean,41.82490236
44,54,25,29.9145443,85.85384444,6.415459592,mungbean,41.39081525
47,54,47,42.93368602,91.1756748,6.501521192,papaya,246.3613268
109,54,21,24.69315538,84.84422454,6.253343655,cotton,89.799462
138,54,22,25.49848236,79.9751579,7.306918817,cotton,67.05961949
119,54,25,25.68959532,77.90621048,6.470135478,cotton,66.19426787
113,54,24,23.03887865,76.47039772,6.983395573,cotton,90.64770699
81,54,38,23.31410442,71.4509053,7.488014404,jute,164.4970373
69,54,37,24.21744605,82.85284045,7.479248124,jute,166.1365886
10,54,18,27.91095209,64.70930606,3.692863601,groundnuts,32.67891866
47,54,17,31.02215872,45.89239456,6.68727523,groundnuts,53.56783314
29,54,22,28.23494706,61.5620517,3.71105919,groundnuts,72.66666443
16,54,16,30.88482722,41.36561835,7.661537348,groundnuts,55.053805
103,54,38,27.46246169,84.69704297,7.156460425,rice,209.5869708
106,54,42,26.24627269,84.57223505,7.283088795,rice,260.2634026
93,54,45,27.26993425,85.47665224,6.113404738,rice,182.6549356
100,54,41,22.28250507,88.3408973,6.656263355,rice,230.2242223
108,54,16,19.41739758,74.64917609,5.74048503,maize,88.07753741
103,54,20,24.93480212,77.30675864,6.049439766,maize,97.59081274
35,54,20,29.23016638,54.25267142,6.185400233,mothbeans,32.55919573
29,54,23,33.16673303,48.74828422,9.689094159,mothbeans,38.31597852
17,54,22,30.63315008,93.5705462,6.40549161,mungbean,50.49913241
46,54,24,31.72867676,92.91016755,6.726384821,mungbean,56.01913159
52,54,49,30.26198485,95.93912782,6.829070105,papaya,179.2720807
72,54,53,30.65074475,97.88774734,6.954300037,papaya,115.8163936
65,54,53,35.40315475,96.86457419,6.97349636,papaya,88.1300769
79,54,54,40.08443758,94.97216199,7.141824035,papaya,172.3458448
135,54,20,26.4231908,85.82268198,6.827584521,cotton,78.58494391
142,54,26,27.52232645,85.25649516,7.796538239,cotton,99.93100821
120,54,16,26.92997538,84.31869406,8.121086989,cotton,84.62419032
132,54,17,24.66264893,79.31526975,6.692993671,cotton,70.65644296
127,54,20,24.56296348,86.45420362,6.551636594,cotton,66.48339303
87,54,44,26.8828691,90.01157173,6.538894713,jute,159.5718087
97,54,41,27.42640091,83.94908463,7.263377146,jute,182.2582277
99,54,45,28.80058757,77.16088795,6.441011118,jute,171.4716375
35,54,20,29.23016638,54.25267142,6.185400233,groundnuts,32.55919573
29,54,23,33.16673303,48.74828422,9.689094159,groundnuts,38.31597852
60,55,44,23.00445915,82.3207629,7.840207144,rice,263.9642476
69,55,38,22.70883798,82.63941394,5.70080568,rice,271.3248604
95,55,42,26.79533926,82.1480873,5.950660556,rice,193.3473987
88,55,45,24.63544858,80.41363018,7.730367824,rice,253.7202781
99,55,35,21.7238313,80.2389895,6.501697816,rice,277.9626192
60,55,45,21.40865769,83.3293191,5.935745417,rice,287.5766935
74,55,19,18.05033737,62.89366992,6.28886807,maize,84.23613484
86,55,21,21.54156232,59.64024162,6.803931519,maize,109.7515385
91,55,15,18.09300227,72.61024172,6.376651091,maize,78.96159541
49,55,78,18.65580107,16.17772668,7.863113671,chickpea,81.70769297
59,55,79,20.36720401,16.89574311,8.766128654,chickpea,82.2545577
24,55,78,17.30287885,15.15405941,6.64919573,chickpea,75.57790384
37,55,82,19.45591848,18.02235902,8.423873703,chickpea,78.44910564
31,55,22,22.91350245,21.33953114,5.873171894,kidneybeans,109.225556
10,55,23,21.18853178,19.63438599,5.728233081,kidneybeans,137.1948633
0,55,22,22.98666928,20.57940608,5.916779289,kidneybeans,143.8584938
38,55,19,33.18184225,38.23184742,5.864623352,pigeonpeas,198.8298806
16,55,19,19.54314136,47.19188279,6.413543781,pigeonpeas,192.4372194
5,55,18,33.50876355,45.70976142,7.322097972,pigeonpeas,126.6738117
18,55,23,21.9989826,56.31006755,6.98571967,pigeonpeas,136.8274312
23,55,16,21.01142393,69.69141302,5.111488821,pigeonpeas,185.2039114
14,55,15,27.33580911,55.27755933,8.050304395,mothbeans,73.44775287
0,55,25,28.17489437,43.6672299,4.524171562,mothbeans,45.78172762
22,55,24,28.56800579,57.30636014,8.66077954,mothbeans,64.53027638
35,55,22,30.88883074,52.62696801,8.634929739,mothbeans,55.51932414
40,55,18,30.38257873,40.5926071,7.115994051,mothbeans,47.95406479
19,55,20,27.43329405,87.80507732,7.18530147,mungbean,54.73367631
36,55,20,27.01470397,84.34262707,6.635968698,mungbean,55.296354
50,55,16,28.81460716,65.33538112,7.581442888,blackgram,62.26242533
59,55,19,31.74379487,62.51007687,7.332375138,blackgram,68.97097538
22,55,20,33.95309131,69.96100028,7.423530351,blackgram,61.16350463
